"tc0085" "tc0086" "tc0089" "tc0091" "tc0093" "tc0094" "tc0095" "tc0100" "tc0101" "tc0102" "tc0104" "tc0163" "tc0164" "tc0165" "tc0173" "tc0179" "tc0180" "tc0181" "tc0182" "tc0186" "tc0188" "tc0190" "tc0191" "tc0193" "tc0196" "tc0199" "tc0200" "tc0201" "tc0206" "tc0208" "tc0209" "tc0211" "tc0212" "tc0213" "tc0214" "tc0215" "tc0217" "tc0218" "tc0221" "tc0222" "tc0224" "tc0225" "tc0228" "tc0381" "tc0385" "tc0386" "tc0387" "tc0554" "tc0557" "tc0558" "tc0560" "tc0561" "tc0563" "tc0565" "tc0571" "tc0574" "tc0576" "tc0581" "tc0636" "tc0637" "tc0643" "tc0650" "tc0652" "tc0654" "tc0655" "tc0656" "tc0659" "tc0661" "tc0663" "tc0665" "tc0722" "tc0723" "tc0726" "tc0727" "tc0729" "tc0730" "tc0753" "tc0754" "tc0755" "tc0756"
"accabler" 0.0114738110263324 0 0 0 0.0139295166457724 0 0 0 0 0.00720149791156561 0 0 0.0117171480461656 0 0 0.00601576129459183 0 0.0178422742952302 0.0216872695727608 0 0.00596018595780188 0.0119918455450294 0 0.0122204570450935 0.00451222813825467 0.00566829157691872 0.00615346747892437 0.0108849461195167 0.00809651040401587 0.0056844020009095 0.00550145788633988 0 0 0 0 0.0111098766803688 0.00542122953485851 0 0 0.012586532410321 0.0104258979304593 0.0106558687196974 0.0111111111111111 0 0.0129752173348904 0.0198649185538339 0 0 0.00593859492843993 0 0 0 0.0060013202904639 0 0 0.0117343346632246 0 0 0 0.00731101038163474 0 0.0210039907582441 0.00650745103143099 0 0.00759878419452888 0.0130932896890344 0.0133824021411843 0 0 0.0067272115708039 0 0.00702148574638393 0.0062000124000248 0.00675356250422098 0 0 0 0.0123357799296861 0.00718390804597701 0.00634920634920635
"accuse" 0.0057369055131662 0 0 0 0.0069647583228862 0.00536308055346991 0 0 0.0052684263210579 0.00720149791156561 0 0 0 0 0 0.00601576129459183 0 0 0 0 0.00596018595780188 0 0 0.00611022852254674 0.00451222813825467 0.0226731663076749 0 0 0.00809651040401587 0 0 0 0.0123312164745052 0.0168690958164642 0 0.0111098766803688 0.0271061476742925 0.0052820621170505 0.00575076197596181 0.00629326620516048 0.0156388468956889 0.0213117374393947 0.0222222222222222 0.0122797323018358 0 0.0132432790358893 0.011001705264316 0.0117439812096301 0.0118771898568799 0.00602809090361083 0 0 0.0060013202904639 0 0 0.0058671673316123 0.0151699029126214 0.0108855385620204 0.0117453605825699 0 0 0 0.00650745103143099 0 0 0.0130932896890344 0.00669120107059217 0.0140222954497651 0 0 0.00718029726430674 0 0 0 0 0 0.00684884596945415 0.00616788996484303 0.00718390804597701 0
"achevez" 0.0057369055131662 0 0 0 0.0278590332915448 0.00536308055346991 0.00830702774547267 0.00789889415481832 0.0158052789631737 0.00720149791156561 0.00671276095858226 0.016709368385875 0.0117171480461656 0.00602083207899332 0.0115200737284719 0.00601576129459183 0.00614892701223636 0.0118948495301534 0 0 0.0178805578734057 0 0 0.0122204570450935 0 0 0.0184604024367731 0.00544247305975835 0.00404825520200793 0.0056844020009095 0.00550145788633988 0 0 0.0112460638776428 0 0.00555493834018442 0 0.0052820621170505 0 0.00629326620516048 0.0156388468956889 0 0.00555555555555556 0.00613986615091791 0 0.0132432790358893 0 0.0117439812096301 0.00593859492843993 0 0 0 0 0 0 0 0 0 0.0117453605825699 0.0146220207632695 0.00622742558226429 0.00700133025274802 0.013014902062862 0 0.00759878419452888 0 0.0133824021411843 0 0 0.0067272115708039 0 0.00702148574638393 0 0.013507125008442 0 0 0.00684884596945415 0 0.00718390804597701 0
"aisé" 0.0114738110263324 0 0.0116441546343735 0 0 0.00536308055346991 0 0.00789889415481832 0 0 0 0.0111395789239167 0 0.00602083207899332 0.00576003686423593 0.0120315225891837 0 0 0.0054218173931902 0.00614817091915155 0.00596018595780188 0.0239836910900588 0 0.00611022852254674 0.00451222813825467 0.0113365831538374 0.00615346747892437 0 0 0.011368804001819 0.0110029157726798 0.0121366587778385 0.0123312164745052 0.00562303193882141 0.00532396315817495 0.00555493834018442 0.010842459069717 0 0 0 0.00521294896522963 0.0106558687196974 0.0166666666666667 0 0 0 0 0.0234879624192601 0 0.00602809090361083 0 0.00538996388724196 0.0060013202904639 0 0.0208615833941796 0.0234686693264492 0 0.0108855385620204 0.0117453605825699 0 0 0 0 0 0 0 0 0 0 0.0067272115708039 0 0.00702148574638393 0.031000062000124 0 0.00593507033058342 0 0.00684884596945415 0.00616788996484303 0.00718390804597701 0
"apaiser" 0 0 0.0232883092687471 0 0.0069647583228862 0 0.0332281109818907 0.023696682464455 0.0052684263210579 0 0 0.00556978946195834 0.0175757220692483 0 0.0115200737284719 0.0120315225891837 0.0122978540244727 0 0.0108436347863804 0 0 0 0 0 0.00451222813825467 0.00566829157691872 0 0 0.00404825520200793 0.0056844020009095 0.0165043736590196 0.00606832938891923 0.00616560823725261 0.00562303193882141 0 0 0 0 0 0.0188797986154814 0.00521294896522963 0 0.0222222222222222 0.0122797323018358 0 0 0 0 0 0 0.0191846522781775 0.00538996388724196 0 0.00697204211113435 0.0104307916970898 0 0.0151699029126214 0 0.0117453605825699 0.00731101038163474 0 0 0.013014902062862 0 0 0 0.00669120107059217 0.0140222954497651 0 0.0201816347124117 0.00718029726430674 0 0.0062000124000248 0 0.00593507033058342 0.00727431439586819 0.00684884596945415 0.0123357799296861 0 0.00634920634920635
"condamne" 0.0114738110263324 0 0 0 0 0.0160892416604097 0.0332281109818907 0.00789889415481832 0.0105368526421158 0.00720149791156561 0 0.00556978946195834 0.0117171480461656 0.00602083207899332 0.0115200737284719 0 0.00614892701223636 0 0.0162654521795706 0 0 0 0 0.0183306855676402 0.00451222813825467 0 0.0307673373946219 0.00544247305975835 0 0.0056844020009095 0.0110029157726798 0 0 0 0.00532396315817495 0.00555493834018442 0.00542122953485851 0.010564124234101 0.00575076197596181 0 0 0 0.00555555555555556 0 0 0 0.00550085263215798 0 0.00593859492843993 0 0.0191846522781775 0.00538996388724196 0.0060013202904639 0 0 0 0 0.00544276928101018 0 0.00731101038163474 0 0.014002660505496 0.013014902062862 0.019739439399921 0 0.00654664484451719 0.0133824021411843 0.00701114772488256 0.01215953307393 0.0134544231416078 0 0.0140429714927679 0 0 0 0 0 0 0 0
"courez" 0 0 0 0 0.0069647583228862 0 0.00830702774547267 0 0.0105368526421158 0 0 0 0.00585857402308278 0 0 0 0 0.0118948495301534 0 0 0 0 0.00567086310536464 0.00611022852254674 0 0 0.00615346747892437 0.00544247305975835 0.00809651040401587 0.022737608003638 0 0 0.00616560823725261 0 0 0 0.00542122953485851 0 0.0115015239519236 0.00629326620516048 0.00521294896522963 0 0 0 0.0389256520046711 0 0 0 0 0.00602809090361083 0 0.0107799277744839 0 0.0139440842222687 0 0.0176015019948369 0 0.0108855385620204 0 0 0 0.014002660505496 0.013014902062862 0.013159626266614 0.00759878419452888 0.0261865793780687 0.0267648042823687 0 0.0486381322957198 0.0134544231416078 0 0.00702148574638393 0 0.00675356250422098 0.0118701406611668 0.0145486287917364 0.00684884596945415 0 0 0
"déesse" 0 0 0 0 0 0.112624691622868 0 0 0 0 0 0 0.0761614623000762 0 0 0 0 0 0 0.00614817091915155 0 0 0 0 0.0315855969677827 0 0 0 0.0161930208080317 0 0 0 0 0 0 0 0 0.021128248468202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0058671673316123 0 0 0.129198966408269 0 0 0 0 0 0 0 0 0.0140222954497651 0 0 0.00718029726430674 0.0140429714927679 0 0 0 0 0 0 0 0
"devais" 0.0057369055131662 0 0 0 0.0069647583228862 0.00536308055346991 0.024921083236418 0 0 0.0144029958231312 0.0134255219171645 0 0.0117171480461656 0 0.00576003686423593 0 0 0 0 0.00614817091915155 0.0119203719156038 0 0 0 0.00451222813825467 0 0.0184604024367731 0 0 0.0056844020009095 0 0 0.0123312164745052 0.0112460638776428 0 0.0111098766803688 0.00542122953485851 0 0 0 0 0 0.00555555555555556 0 0.00648760866744518 0.0132432790358893 0.011001705264316 0 0 0.0120561818072217 0.00959232613908873 0.0323397833234517 0 0.00697204211113435 0 0 0 0.00544276928101018 0.0117453605825699 0.0146220207632695 0.00622742558226429 0.00700133025274802 0.00650745103143099 0.013159626266614 0 0 0 0.00701114772488256 0 0 0 0.0140429714927679 0 0.0202606875126629 0.0178052109917503 0.0145486287917364 0.00684884596945415 0 0.00718390804597701 0.00634920634920635
"différer" 0.0114738110263324 0 0 0 0.0069647583228862 0.00536308055346991 0.0166140554909453 0 0.0158052789631737 0.036007489557828 0.0134255219171645 0 0.00585857402308278 0 0.00576003686423593 0.00601576129459183 0 0.00594742476507672 0.0054218173931902 0.00614817091915155 0 0.0119918455450294 0 0.0122204570450935 0.00451222813825467 0.00566829157691872 0.0184604024367731 0.00544247305975835 0.00404825520200793 0.011368804001819 0.00550145788633988 0 0.0184968247117578 0.00562303193882141 0 0.00555493834018442 0 0.0052820621170505 0.00575076197596181 0.00629326620516048 0.00521294896522963 0.00532793435984869 0.00555555555555556 0.0122797323018358 0.00648760866744518 0.0132432790358893 0 0 0 0 0.00959232613908873 0.00538996388724196 0 0 0 0 0 0.00544276928101018 0 0 0 0.00700133025274802 0 0.019739439399921 0 0 0.00669120107059217 0 0 0.0067272115708039 0 0 0 0 0.00593507033058342 0.0145486287917364 0.00684884596945415 0 0.00718390804597701 0.00634920634920635
"dût" 0.0229476220526648 0 0 0.0187265917602996 0.0069647583228862 0 0 0 0.0052684263210579 0 0.0134255219171645 0 0.00585857402308278 0.00602083207899332 0.0115200737284719 0.0120315225891837 0.00614892701223636 0.00594742476507672 0.0054218173931902 0.00614817091915155 0.0178805578734057 0 0 0.00611022852254674 0.00451222813825467 0.00566829157691872 0.0307673373946219 0.00544247305975835 0.00809651040401587 0.0056844020009095 0.00550145788633988 0.00606832938891923 0 0 0.00532396315817495 0 0.021684918139434 0 0.0230030479038473 0.00629326620516048 0 0.0213117374393947 0 0.00613986615091791 0 0 0 0 0.00593859492843993 0 0.00959232613908873 0 0 0.0139440842222687 0 0 0 0 0 0 0 0 0.00650745103143099 0 0.00759878419452888 0.0196399345335516 0 0.0140222954497651 0 0.0134544231416078 0 0.00702148574638393 0 0 0.0118701406611668 0 0 0 0 0
"épargne" 0 0 0 0 0.0208942749686586 0.0107261611069398 0.024921083236418 0.0157977883096366 0.0263421316052895 0.00720149791156561 0.00671276095858226 0.0111395789239167 0.0117171480461656 0.00602083207899332 0.00576003686423593 0 0.0122978540244727 0.00594742476507672 0.0162654521795706 0 0.00596018595780188 0 0.00567086310536464 0 0.00451222813825467 0.0113365831538374 0.00615346747892437 0 0 0 0.00550145788633988 0.00606832938891923 0 0 0 0 0.010842459069717 0 0 0.00629326620516048 0.00521294896522963 0.0159838030795461 0.00555555555555556 0.0122797323018358 0.00648760866744518 0.0132432790358893 0 0.0117439812096301 0 0 0 0.00538996388724196 0 0 0.0104307916970898 0 0 0 0 0 0.0124548511645286 0.014002660505496 0.00650745103143099 0 0 0.00654664484451719 0.00669120107059217 0.0140222954497651 0 0.0067272115708039 0.00718029726430674 0 0 0.013507125008442 0 0 0 0 0 0.00634920634920635
"feint" 0.0172107165394986 0 0 0 0.0069647583228862 0.0160892416604097 0.00830702774547267 0 0.0052684263210579 0 0.0134255219171645 0 0 0 0.00576003686423593 0.0180472838837755 0 0.00594742476507672 0 0.0184445127574547 0 0.00599592277251469 0 0 0 0.0170048747307561 0 0.00544247305975835 0 0 0.00550145788633988 0.0182049881667577 0 0.0281151596941071 0.00532396315817495 0.00555493834018442 0.010842459069717 0.010564124234101 0 0 0.0104258979304593 0 0.00555555555555556 0.00613986615091791 0 0 0.016502557896474 0 0 0 0 0.0107799277744839 0 0 0 0 0 0.00544276928101018 0 0 0.0249097023290572 0 0 0.013159626266614 0 0.00654664484451719 0.00669120107059217 0 0 0.0067272115708039 0 0.00702148574638393 0.0124000248000496 0 0.00593507033058342 0.00727431439586819 0.00684884596945415 0.0123357799296861 0 0.00634920634920635
"insensible" 0.0172107165394986 0 0.0116441546343735 0 0.0069647583228862 0 0.0332281109818907 0.0157977883096366 0.0105368526421158 0.0144029958231312 0 0.016709368385875 0.00585857402308278 0 0.00576003686423593 0.0120315225891837 0 0 0.0054218173931902 0.0245926836766062 0.00596018595780188 0.00599592277251469 0 0.0183306855676402 0 0 0.0184604024367731 0.00544247305975835 0.0121447656060238 0 0 0 0 0.00562303193882141 0 0 0 0.0052820621170505 0 0.00629326620516048 0.00521294896522963 0.0106558687196974 0 0.00613986615091791 0 0.00662163951794464 0.011001705264316 0 0 0 0 0 0 0 0 0 0 0 0.0234907211651398 0.0219330311449042 0 0.014002660505496 0 0 0 0 0.00669120107059217 0.0210334431746477 0 0.0134544231416078 0 0.00702148574638393 0 0 0.00593507033058342 0 0.00684884596945415 0.00616788996484303 0.00718390804597701 0
"instruit" 0.0057369055131662 0 0 0 0 0.00536308055346991 0 0 0.0263421316052895 0 0 0.00556978946195834 0 0.00602083207899332 0.00576003686423593 0 0 0.0178422742952302 0.0108436347863804 0.00614817091915155 0 0 0.0113417262107293 0.00611022852254674 0.00902445627650934 0 0 0 0 0.0056844020009095 0.00550145788633988 0.0121366587778385 0.00616560823725261 0.00562303193882141 0 0.0166648150205533 0.00542122953485851 0 0.00575076197596181 0 0.0156388468956889 0 0.00555555555555556 0 0.0129752173348904 0 0 0 0 0.00602809090361083 0.0191846522781775 0.0215598555489678 0 0.00697204211113435 0 0 0 0.00544276928101018 0 0 0.0124548511645286 0 0 0.00657981313330701 0 0.0327332242225859 0.00669120107059217 0.00701114772488256 0 0 0 0 0 0 0.00593507033058342 0 0 0.0185036698945291 0 0.0380952380952381
"murs" 0 0 0 0 0.0139295166457724 0 0.00830702774547267 0 0 0 0 0 0 0.00602083207899332 0 0 0.0184467810367091 0.00594742476507672 0.0162654521795706 0.00614817091915155 0.0119203719156038 0.0179877683175441 0.00567086310536464 0.0305511426127337 0.00451222813825467 0.00566829157691872 0 0 0 0 0 0 0 0.00562303193882141 0 0 0 0 0 0.012586532410321 0 0 0.0111111111111111 0 0.00648760866744518 0.0463514766256125 0 0 0.0356315695706396 0 0 0 0 0 0 0 0 0 0 0 0 0.014002660505496 0.0325372551571549 0.0328990656665351 0 0.00654664484451719 0.0267648042823687 0.0140222954497651 0 0 0.00718029726430674 0 0 0 0 0.0145486287917364 0 0 0.00718390804597701 0
"objets" 0.0114738110263324 0 0 0 0.0278590332915448 0.0160892416604097 0.00830702774547267 0 0 0.00720149791156561 0.0134255219171645 0.016709368385875 0.00585857402308278 0.01806249623698 0 0 0.0122978540244727 0 0 0.00614817091915155 0 0 0 0.00611022852254674 0.00902445627650934 0.0113365831538374 0.00615346747892437 0 0.0121447656060238 0 0 0.00606832938891923 0 0 0.0159718894745248 0.0166648150205533 0.00542122953485851 0 0 0 0 0 0 0.0122797323018358 0.0259504346697807 0.00662163951794464 0.00550085263215798 0 0 0 0.00959232613908873 0 0.0060013202904639 0 0 0.0058671673316123 0 0.00544276928101018 0 0 0 0.0210039907582441 0 0.00657981313330701 0 0.00654664484451719 0 0.00701114772488256 0 0.0067272115708039 0.0143605945286135 0 0.0124000248000496 0 0 0.0145486287917364 0 0.0123357799296861 0 0
"renommée" 0.0114738110263324 0 0 0 0.0069647583228862 0.0160892416604097 0 0 0 0.00720149791156561 0 0.00556978946195834 0.00585857402308278 0 0.00576003686423593 0.00601576129459183 0.00614892701223636 0.0118948495301534 0.0054218173931902 0.0122963418383031 0.00596018595780188 0 0 0 0.00451222813825467 0 0.0123069349578487 0 0.0121447656060238 0 0.00550145788633988 0 0 0 0 0.00555493834018442 0 0 0 0.00629326620516048 0 0 0.0166666666666667 0 0 0 0.011001705264316 0 0.0178157847853198 0.00602809090361083 0 0 0.0060013202904639 0 0 0 0.0151699029126214 0.00544276928101018 0 0.00731101038163474 0 0.0280053210109921 0 0.0263192525332281 0.0303951367781155 0.0261865793780687 0.00669120107059217 0.0140222954497651 0 0 0.00718029726430674 0 0 0 0.00593507033058342 0 0.0136976919389083 0.0185036698945291 0.00718390804597701 0
"ridicule" 0 0 0.0232883092687471 0 0 0.0268154027673496 0 0 0 0 0 0 0.00585857402308278 0.00602083207899332 0.0115200737284719 0 0.00614892701223636 0 0 0.0122963418383031 0.00596018595780188 0.00599592277251469 0.00567086310536464 0 0.00902445627650934 0.00566829157691872 0 0 0.0202412760100397 0.022737608003638 0 0.0182049881667577 0 0.0112460638776428 0.00532396315817495 0 0 0.0052820621170505 0 0 0 0 0 0.00613986615091791 0 0 0 0.0939518496770405 0 0.0180842727108325 0 0 0.0060013202904639 0 0 0.0293358366580615 0.0151699029126214 0 0 0 0.00622742558226429 0 0 0.00657981313330701 0 0 0 0 0 0 0 0 0.0062000124000248 0.0202606875126629 0 0 0 0.0185036698945291 0 0.019047619047619
"aperçois" 0.0114738110263324 0.0392695857058708 0.0232883092687471 0 0 0.0268154027673496 0 0.023696682464455 0 0.0144029958231312 0 0 0 0.00602083207899332 0 0.00601576129459183 0 0.00594742476507672 0 0.00614817091915155 0 0 0 0.0183306855676402 0 0 0 0 0.00404825520200793 0.0056844020009095 0 0.00606832938891923 0.0123312164745052 0.0112460638776428 0 0.00555493834018442 0 0 0.00575076197596181 0 0 0 0.00555555555555556 0.0184195984527537 0.0259504346697807 0 0.00550085263215798 0 0 0 0.00959232613908873 0 0.0120026405809278 0.00697204211113435 0 0 0 0 0 0.0146220207632695 0 0 0 0 0 0 0 0.00701114772488256 0.0243190661478599 0 0 0.0140429714927679 0.0186000372000744 0.00675356250422098 0.0178052109917503 0 0.0273953838778166 0 0.014367816091954 0.00634920634920635
"balance" 0 0.0196347928529354 0 0 0 0 0 0.0315955766192733 0.0052684263210579 0 0 0.0111395789239167 0 0.01806249623698 0 0.00601576129459183 0.0122978540244727 0.00594742476507672 0 0 0 0.0179877683175441 0 0.00611022852254674 0.00451222813825467 0.0170048747307561 0 0.0108849461195167 0.00404825520200793 0 0.0110029157726798 0 0 0 0 0.0166648150205533 0.010842459069717 0.0052820621170505 0 0.00629326620516048 0.0156388468956889 0.0106558687196974 0.0111111111111111 0.00613986615091791 0.00648760866744518 0 0 0 0 0 0.00959232613908873 0.00538996388724196 0.0120026405809278 0.00697204211113435 0 0.0234686693264492 0 0 0.0234907211651398 0.00731101038163474 0 0.00700133025274802 0.00650745103143099 0 0.0151975683890578 0.0130932896890344 0 0 0 0 0.00718029726430674 0 0 0 0 0 0.0136976919389083 0 0.00718390804597701 0
"champ" 0 0 0 0 0.0139295166457724 0 0 0 0 0 0 0 0 0 0 0.0180472838837755 0.0122978540244727 0 0 0 0 0.00599592277251469 0.00567086310536464 0 0.0225611406912734 0 0 0 0.00404825520200793 0 0 0.00606832938891923 0 0 0 0 0 0 0 0 0 0 0.00555555555555556 0 0.00648760866744518 0.0198649185538339 0 0 0 0.00602809090361083 0.0191846522781775 0.0161698916617259 0 0 0 0.0058671673316123 0.0151699029126214 0.0163283078430305 0 0 0 0.0490093117692362 0 0.013159626266614 0 0.0130932896890344 0 0.0140222954497651 0.01215953307393 0.0269088462832156 0 0 0.0062000124000248 0.013507125008442 0 0 0.0342442298472707 0.0185036698945291 0.0359195402298851 0
"cliton" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.072189135535102 0 0 0 0 0 0 0.113417262107293 0 0 0.192721913615236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"défiance" 0.0057369055131662 0 0 0 0 0.0160892416604097 0.0166140554909453 0 0.0158052789631737 0 0.0201382828757468 0 0 0.00602083207899332 0.0115200737284719 0.0300788064729592 0.00614892701223636 0.0118948495301534 0 0.0122963418383031 0.0178805578734057 0.00599592277251469 0 0.00611022852254674 0 0.0113365831538374 0.0123069349578487 0.00544247305975835 0 0 0.0110029157726798 0 0.00616560823725261 0 0 0.0222197533607377 0 0.010564124234101 0.0230030479038473 0.00629326620516048 0.00521294896522963 0 0 0 0.00648760866744518 0 0.0275042631607899 0 0.00593859492843993 0 0.00959232613908873 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00759878419452888 0.0130932896890344 0.0133824021411843 0.00701114772488256 0.01215953307393 0 0 0 0 0 0 0 0 0.00616788996484303 0 0
"démentir" 0 0 0 0.0187265917602996 0 0 0 0 0.0263421316052895 0.0144029958231312 0.0134255219171645 0 0.00585857402308278 0 0.0172801105927078 0 0 0 0.0054218173931902 0.00614817091915155 0 0 0 0 0.00451222813825467 0.0113365831538374 0 0.00544247305975835 0.00404825520200793 0 0.0165043736590196 0 0.00616560823725261 0.00562303193882141 0.00532396315817495 0.00555493834018442 0.010842459069717 0.010564124234101 0.0172522859278854 0.00629326620516048 0.0156388468956889 0.0159838030795461 0.00555555555555556 0.00613986615091791 0 0 0 0 0.0296929746421997 0.0180842727108325 0 0.00538996388724196 0 0 0 0 0 0.0163283078430305 0 0 0 0.014002660505496 0 0 0.0151975683890578 0.00654664484451719 0.00669120107059217 0 0 0 0 0 0 0 0 0 0.00684884596945415 0.0185036698945291 0 0
"déplaisir" 0 0 0 0.0187265917602996 0 0 0.024921083236418 0.023696682464455 0 0.0144029958231312 0 0.00556978946195834 0 0.00602083207899332 0 0 0.0245957080489455 0.00594742476507672 0 0.0184445127574547 0.0178805578734057 0.0239836910900588 0.0170125893160939 0 0.00451222813825467 0.0113365831538374 0.00615346747892437 0.00544247305975835 0 0 0.0110029157726798 0 0.00616560823725261 0.0168690958164642 0 0.0111098766803688 0.0162636886045755 0 0.00575076197596181 0 0 0 0 0 0 0 0.00550085263215798 0 0.0178157847853198 0.00602809090361083 0 0.00538996388724196 0 0 0 0 0 0.00544276928101018 0 0.0146220207632695 0 0 0 0 0.00759878419452888 0 0 0 0 0 0 0 0.0124000248000496 0.00675356250422098 0 0.0145486287917364 0 0.00616788996484303 0.028735632183908 0
"durant" 0.0114738110263324 0.0196347928529354 0.0349324639031206 0.0374531835205993 0 0.0214523222138797 0 0 0.0052684263210579 0 0 0 0.0175757220692483 0 0.00576003686423593 0.0180472838837755 0.0122978540244727 0 0.0162654521795706 0 0 0.0179877683175441 0 0.00611022852254674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00613986615091791 0 0.00662163951794464 0.016502557896474 0.0117439812096301 0 0.0120561818072217 0 0.0269498194362098 0 0 0 0.0058671673316123 0 0 0 0 0.00622742558226429 0 0 0 0 0.00654664484451719 0.00669120107059217 0 0 0.0134544231416078 0 0 0 0.0337678125211049 0 0 0.0136976919389083 0.0308394498242151 0.014367816091954 0.0253968253968254
