"ne0007" "ne0008" "ne0013" "ne0014" "ne0016" "ne0017" "ne0018" "ne0026" "ne0029" "ne0039" "ne0040" "ne0045" "ne0048" "ne0053" "ne0066" "ne0079" "ne0081" "ne0084" "ne0085" "ne0110" "ne0112" "ne0113" "ne0118" "ne0120" "ne0141" "ne0143" "ne0155" "ne0160" "ne0166" "ne0169" "ne0170" "ne0182" "ne0185" "ne0192" "ne0221" "ne0223" "ne0226" "ne0228" "ne0233" "ne0237" "ne0243" "ne0244" "ne0245" "ne0266" "ne0284" "ne0285" "ne0286" "ne0304" "ne0307" "ne0311" "ne0318"
"habitual" 0 0.00812096996865306 0.00479271507308891 0 0 0 0 0.00262729231254269 0.00126552642735562 0.00224484527403949 0 0 0 0 0 0 0.00173040318394186 0.00356074633243128 0 0.00347548048517708 0.00419172971726783 0.00197961001682669 0.00511810016122015 0 0.0097113778502894 0.00793902826294062 0.00238117915991999 0.00140278031057556 0.00145515926718179 0 0 0 0.00289184499710815 0.00452100004521 0.0155012323479717 0 0.00284183753214829 0 0.00324533078033979 0.0016152740312394 0 0.00296885669328742 0.00276483680550755 0 0.00273905064504643 0.00294863478209589 0.00155634756353789 0.00355387075756678 0.00152132903304327 0.0169405387091309 0
"hiciese" 0 0.00649677597492244 0 0.00446408642471318 0.0053475935828877 0 0 0 0.00126552642735562 0.00112242263701974 0 0.0135804984042914 0.00388900771968032 0.00391957041508251 0.00232688011913626 0.00234022138494302 0.0103824191036512 0.00118691544414376 0.00247886765325599 0 0 0.00395922003365337 0.00255905008061008 0.00980103891012447 0.00582682671017364 0.00529268550862708 0.01071530621964 0 0.00291031853436359 0.00175036320036408 0.00544870048493434 0 0.00144592249855408 0.0056512500565125 0.00310024646959433 0 0 0.00464824412578149 0 0 0 0.00148442834664371 0 0.00344752295475701 0.00136952532252321 0 0 0.00236924717171119 0.00304265806608653 0.0118583770963917 0.00658501251152377
"honda" 0.00261834939254294 0.00162419399373061 0 0 0.0106951871657754 0 0 0.00262729231254269 0 0.00336726791105923 0 0.0203707476064372 0.00972251929920081 0.01567828166033 0 0 0 0.00712149266486255 0 0 0.00209586485863392 0.00395922003365337 0 0 0.0135959289904052 0 0.00357176873987999 0.00561112124230224 0 0.0070014528014563 0.00544870048493434 0 0.00433776749566223 0 0.00155012323479717 0.00322002425751607 0.00426275629822243 0.00464824412578149 0 0 0.0029194523107465 0 0 0.00114917431825234 0.00136952532252321 0.00442295217314383 0.00622539025415156 0.00236924717171119 0.00304265806608653 0 0
"húmedo" 0 0.00324838798746122 0.0191708602923556 0 0.0106951871657754 0.0103546466476831 0.00829600132736021 0.00262729231254269 0.00063276321367781 0.00336726791105923 0 0 0.00583351157952048 0.01567828166033 0 0.00234022138494302 0 0.00474766177657504 0.00247886765325599 0.0104264414555312 0.00209586485863392 0.00593883005048006 0.0102362003224403 0.00653402594008298 0.0097113778502894 0.00793902826294062 0.00357176873987999 0.00280556062115112 0.00291031853436359 0.00350072640072815 0 0.00518215266621755 0.00144592249855408 0 0 0 0.00142091876607414 0.00232412206289074 0.00162266539016989 0.0016152740312394 0 0.00296885669328742 0.00276483680550755 0 0.00136952532252321 0.00147431739104794 0 0.00236924717171119 0.00304265806608653 0 0
"insistió" 0 0.00487258198119183 0.0143781452192667 0 0 0 0.00829600132736021 0 0.00253105285471124 0.00224484527403949 0 0 0.00194450385984016 0 0 0 0.00173040318394186 0.00712149266486255 0.00247886765325599 0.00347548048517708 0 0.00791844006730674 0 0 0.00582682671017364 0.00529268550862708 0.00238117915991999 0 0.00291031853436359 0.0122525424025485 0 0 0.00144592249855408 0.002260500022605 0.00775061617398583 0.00644004851503215 0 0.00348618309433611 0.00324533078033979 0.0016152740312394 0 0.00148442834664371 0.00138241840275378 0.00229834863650467 0 0.00294863478209589 0.00311269512707578 0 0 0.00847026935456547 0
"irá" 0 0.00162419399373061 0 0 0 0.00517732332384157 0 0 0.00379657928206686 0.00112242263701974 0.00655479811221814 0 0.00194450385984016 0 0.00465376023827252 0.00468044276988603 0.00346080636788372 0.00118691544414376 0.00991547061302397 0 0.00419172971726783 0.00989805008413343 0 0 0 0 0.00595294789979998 0.00280556062115112 0.00291031853436359 0 0 0.0103643053324351 0 0.00904200009042 0.00155012323479717 0.00214668283834405 0.00852551259644486 0.00116206103144537 0.00324533078033979 0 0 0.00296885669328742 0.00138241840275378 0.00229834863650467 0.00136952532252321 0.00294863478209589 0.00311269512707578 0.00355387075756678 0 0 0.0197550375345713
"llanura" 0 0 0 0.0133922592741395 0 0 0 0.00262729231254269 0 0.0145914942812567 0.00327739905610907 0.0814829904257486 0.00777801543936065 0.0195978520754125 0.00232688011913626 0 0 0 0.01239433826628 0 0.00209586485863392 0 0.00255905008061008 0 0.00194227557005788 0.0132317137715677 0 0.00280556062115112 0.00291031853436359 0 0.00544870048493434 0 0.00144592249855408 0 0.0046503697043915 0 0 0 0 0.0016152740312394 0.0029194523107465 0.00296885669328742 0.00552967361101511 0.00344752295475701 0 0 0 0.00118462358585559 0 0.00338810774182619 0
"luchar" 0.00785504817762882 0.00812096996865306 0 0 0 0 0 0.00262729231254269 0.00189828964103343 0.00224484527403949 0.00327739905610907 0 0 0 0 0 0.00346080636788372 0.0059345772207188 0 0.00695096097035415 0.00419172971726783 0.00395922003365337 0 0 0 0.00529268550862708 0.00238117915991999 0 0.00727579633590896 0.00350072640072815 0.00544870048493434 0.0103643053324351 0 0.0056512500565125 0 0.00644004851503215 0.00142091876607414 0 0.00324533078033979 0.0048458220937182 0.00875835693223951 0.00148442834664371 0.00138241840275378 0.00229834863650467 0.00136952532252321 0.00294863478209589 0.00155634756353789 0.00355387075756678 0.00152132903304327 0 0
"mandar" 0.00261834939254294 0 0.00958543014617781 0 0 0 0 0 0.00569486892310029 0.00224484527403949 0 0 0 0 0 0.00936088553977206 0.00173040318394186 0.00118691544414376 0 0 0.0104793242931696 0 0.0127952504030504 0.00326701297004149 0 0 0.00357176873987999 0.00140278031057556 0.00291031853436359 0 0 0 0 0 0 0 0.00142091876607414 0 0.00973599234101936 0.0064610961249576 0.00145972615537325 0.00445328503993112 0.00691209201376889 0.00114917431825234 0.00410857596756964 0 0.00311269512707578 0.00947698868684476 0.00760664516521633 0.00169405387091309 0
"navarro" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0232688011913626 0 0 0 0 0 0.00209586485863392 0 0.00767715024183023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0383480140376973 0.00162266539016989 0.0016152740312394 0.00145972615537325 0 0.0317956232633369 0 0.00136952532252321 0 0.00466904269061367 0 0 0 0
"negreros" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892465964593441 0.0113069182186758 0 0 0 0 0 0 0.00155634756353789 0.0165847302019783 0 0 0
"nobleza" 0.00261834939254294 0 0 0.00446408642471318 0 0 0.00414800066368011 0 0.00569486892310029 0.00448969054807897 0 0 0.00388900771968032 0.00391957041508251 0.00232688011913626 0 0.00173040318394186 0.00356074633243128 0.00247886765325599 0.00347548048517708 0.00419172971726783 0 0.00255905008061008 0 0 0 0 0.00841668186345336 0.00291031853436359 0 0 0.00518215266621755 0.00433776749566223 0.0011302500113025 0.0046503697043915 0 0.009946431362519 0.00697236618867223 0.00162266539016989 0 0.0029194523107465 0.00593771338657483 0 0 0.00273905064504643 0 0.00155634756353789 0.00236924717171119 0.00608531613217307 0.00169405387091309 0.0131700250230475
"oigo" 0 0.00649677597492244 0 0.00892817284942636 0 0.00517732332384157 0.00414800066368011 0 0.00189828964103343 0.00897938109615795 0.00983219716832722 0 0.00194450385984016 0 0.00232688011913626 0.00234022138494302 0.00346080636788372 0.0059345772207188 0.00247886765325599 0 0 0.00395922003365337 0 0.013068051880166 0 0 0 0.0252500455903601 0 0 0 0.00518215266621755 0.00144592249855408 0.0033907500339075 0.00155012323479717 0.00214668283834405 0.00426275629822243 0.00116206103144537 0 0 0 0 0 0 0.00273905064504643 0 0 0.00236924717171119 0 0.00338810774182619 0.0131700250230475
"pesado" 0.00261834939254294 0.00162419399373061 0 0 0 0 0 0.00262729231254269 0.00316381606838905 0 0.00327739905610907 0 0.00583351157952048 0.00391957041508251 0.00232688011913626 0.00234022138494302 0.00519120955182558 0.00237383088828752 0.00247886765325599 0.0104264414555312 0.00628759457590175 0 0.00255905008061008 0 0 0.00264634275431354 0.00119058957996 0.00140278031057556 0 0.00525108960109223 0.00544870048493434 0.00518215266621755 0 0 0.00155012323479717 0.00107334141917202 0 0 0.00973599234101936 0.0048458220937182 0.00437917846611976 0.010390998426506 0.00967692881927644 0.00114917431825234 0.00136952532252321 0.00294863478209589 0 0.00592311792927797 0 0.00677621548365238 0
"pobreza" 0 0 0 0.00446408642471318 0.0053475935828877 0.0103546466476831 0 0.00262729231254269 0.00569486892310029 0.00673453582211846 0.00327739905610907 0 0.00194450385984016 0.00783914083016501 0.00232688011913626 0 0 0.00237383088828752 0 0 0.00209586485863392 0 0.00255905008061008 0 0 0 0.00357176873987999 0 0.00436547780154538 0.00525108960109223 0 0 0 0.002260500022605 0.00155012323479717 0.00107334141917202 0.00568367506429657 0.00232412206289074 0.00162266539016989 0.0032305480624788 0.00145972615537325 0.00148442834664371 0.00829451041652267 0.00114917431825234 0.0109562025801857 0.00147431739104794 0.00778173781768945 0 0.00304265806608653 0 0.00658501251152377
"poderoso" 0.0183284457478006 0.00324838798746122 0 0 0 0 0.00414800066368011 0.00525458462508539 0.00126552642735562 0.00112242263701974 0.00327739905610907 0.0135804984042914 0.00583351157952048 0.00391957041508251 0 0 0.00692161273576743 0.00237383088828752 0.00247886765325599 0 0 0.00593883005048006 0 0.013068051880166 0.00388455114011576 0.00529268550862708 0.00119058957996 0 0.00436547780154538 0 0 0.00518215266621755 0.00289184499710815 0.002260500022605 0.00155012323479717 0.00536670709586012 0.00142091876607414 0.00232412206289074 0 0 0 0 0 0.00919339454601869 0.00136952532252321 0.00442295217314383 0 0.00355387075756678 0.00152132903304327 0.00338810774182619 0.00658501251152377
"ponían" 0.00261834939254294 0.00649677597492244 0 0 0 0.00517732332384157 0 0.00262729231254269 0.00379657928206686 0.00224484527403949 0 0 0 0 0.00232688011913626 0 0.00173040318394186 0 0 0.00347548048517708 0.00209586485863392 0 0 0 0 0 0.00238117915991999 0 0.00436547780154538 0.00875181600182038 0 0 0 0.0011302500113025 0.00310024646959433 0.00214668283834405 0 0.00464824412578149 0.0162266539016989 0.008076370156197 0.00729863077686626 0.00296885669328742 0.00829451041652267 0.00114917431825234 0.00136952532252321 0.00147431739104794 0.00311269512707578 0.00355387075756678 0.00152132903304327 0.00338810774182619 0
"raimundo" 0 0 0 0 0 0 0 0 0.0468244778121579 0 0 0 0.00388900771968032 0.00391957041508251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"roque" 0 0 0 0 0 0 0 0.00262729231254269 0 0 0 0 0 0 0 0.00702066415482905 0 0 0.00991547061302397 0 0 0 0 0 0 0 0 0.0182361440374823 0 0 0 0 0 0 0 0 0 0 0 0.0290749325623092 0 0.0148442834664371 0.00138241840275378 0 0.0109562025801857 0.0250633956478151 0.00155634756353789 0 0.00152132903304327 0 0
"ruta" 0 0 0 0.0178563456988527 0 0.0103546466476831 0.00414800066368011 0 0 0.0303054111995331 0 0 0.00777801543936065 0 0 0 0 0 0.00247886765325599 0 0 0 0 0 0 0.00793902826294062 0 0.00280556062115112 0.00291031853436359 0 0 0.0310929159973053 0 0 0 0.00214668283834405 0 0 0.00486799617050968 0.0145374662811546 0.00145972615537325 0.00593771338657483 0 0.00114917431825234 0 0.00294863478209589 0 0.00236924717171119 0 0.00169405387091309 0
"sal" 0.00261834939254294 0.00324838798746122 0 0.00892817284942636 0 0 0 0 0.00379657928206686 0.00336726791105923 0 0 0.00194450385984016 0 0.00698064035740879 0.00468044276988603 0 0.00356074633243128 0.00743660295976798 0.00347548048517708 0 0.00593883005048006 0 0 0 0 0.00119058957996 0 0 0.00350072640072815 0 0 0 0 0.00620049293918867 0.0118067556108923 0.00142091876607414 0.00116206103144537 0.00649066156067957 0.0016152740312394 0.0029194523107465 0 0.00138241840275378 0 0.00410857596756964 0.00442295217314383 0.00311269512707578 0.00118462358585559 0 0.0152464848382179 0.00658501251152377
"sirvió" 0 0 0.00479271507308891 0.00446408642471318 0 0 0 0 0.00126552642735562 0.00561211318509872 0.00327739905610907 0.00679024920214572 0.00388900771968032 0 0.00232688011913626 0.00468044276988603 0 0 0.00495773530651199 0.00347548048517708 0.00209586485863392 0.00593883005048006 0.00255905008061008 0 0.00582682671017364 0.00264634275431354 0.00357176873987999 0 0.00873095560309076 0 0 0 0.00144592249855408 0.0033907500339075 0 0.00214668283834405 0 0.00348618309433611 0.00162266539016989 0.0048458220937182 0.00145972615537325 0.00593771338657483 0.00276483680550755 0.00919339454601869 0.00136952532252321 0.00737158695523972 0.00155634756353789 0.00355387075756678 0.00304265806608653 0 0
"sociales" 0.0104733975701718 0.00162419399373061 0 0 0 0 0 0.00262729231254269 0.0063276321367781 0.00224484527403949 0.00327739905610907 0 0 0 0.00232688011913626 0.00702066415482905 0.00692161273576743 0.00237383088828752 0.00247886765325599 0.0139019219407083 0.00209586485863392 0.00197961001682669 0 0 0 0 0.00238117915991999 0.00140278031057556 0.00582063706872717 0 0 0 0 0.0146932501469325 0 0.00107334141917202 0.00568367506429657 0.00348618309433611 0 0 0 0.00445328503993112 0 0.00229834863650467 0 0.00294863478209589 0.00311269512707578 0.00118462358585559 0.00304265806608653 0.00169405387091309 0
"sordo" 0.00523669878508588 0.00649677597492244 0.00958543014617781 0.00892817284942636 0.0106951871657754 0.00517732332384157 0.00829600132736021 0 0.00063276321367781 0.00112242263701974 0 0 0 0.00391957041508251 0 0.00468044276988603 0.00346080636788372 0.00356074633243128 0.00991547061302397 0 0 0.00593883005048006 0 0.00653402594008298 0.015538204560463 0 0 0.00420834093172668 0 0.00350072640072815 0 0.0155464579986526 0.00289184499710815 0.0011302500113025 0.009300739408783 0.00214668283834405 0.00426275629822243 0.00116206103144537 0.00162266539016989 0.0032305480624788 0 0 0.00138241840275378 0 0 0.00147431739104794 0.00155634756353789 0 0.00608531613217307 0.00338810774182619 0
"temiendo" 0 0.0162419399373061 0 0 0.0053475935828877 0.00517732332384157 0.00414800066368011 0.0289002154379696 0.00126552642735562 0 0 0 0 0 0 0 0 0 0.00247886765325599 0 0 0 0.00255905008061008 0.0228690907902904 0.00194227557005788 0 0.00238117915991999 0.00280556062115112 0.00145515926718179 0.00875181600182038 0 0 0.00867553499132447 0.0011302500113025 0 0.00214668283834405 0.00142091876607414 0 0 0 0 0 0.00138241840275378 0.010342568864271 0 0 0 0.00236924717171119 0.00152132903304327 0.0118583770963917 0.00658501251152377
"vecino" 0.00261834939254294 0.00487258198119183 0 0 0.0053475935828877 0 0 0.00262729231254269 0.00126552642735562 0.00224484527403949 0 0 0 0.00391957041508251 0.00465376023827252 0 0.00346080636788372 0 0 0.00695096097035415 0.00209586485863392 0.0118776601009601 0 0 0.00776910228023152 0.0264634275431354 0.00119058957996 0.00420834093172668 0.00145515926718179 0.00350072640072815 0 0 0 0 0.00310024646959433 0.00107334141917202 0 0.00464824412578149 0.00162266539016989 0 0 0.00296885669328742 0.00691209201376889 0.00229834863650467 0.00136952532252321 0.00294863478209589 0.00155634756353789 0.00118462358585559 0.0106493032313029 0.00508216161273929 0
"zurbano" 0 0 0 0 0 0 0 0 0.00253105285471124 0 0 0 0 0 0 0 0 0 0 0 0.140422945528472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00145972615537325 0 0.00276483680550755 0 0.00410857596756964 0 0 0 0 0 0
"alcance" 0.00523669878508588 0.00324838798746122 0 0.00446408642471318 0 0.00517732332384157 0 0.00788187693762808 0.00189828964103343 0.00112242263701974 0 0 0 0 0.00232688011913626 0 0.00173040318394186 0.00356074633243128 0.00743660295976798 0.00695096097035415 0.00209586485863392 0.00989805008413343 0 0.00653402594008298 0.00194227557005788 0.0105853710172542 0.00357176873987999 0.00140278031057556 0.00291031853436359 0.00175036320036408 0 0 0.00578368999421631 0.002260500022605 0.00310024646959433 0.00858673135337619 0 0.00232412206289074 0 0.0016152740312394 0.00145972615537325 0 0.00138241840275378 0.00344752295475701 0.00273905064504643 0.00147431739104794 0.00155634756353789 0.00118462358585559 0.00152132903304327 0.00508216161273929 0
"bruto" 0 0.00324838798746122 0 0 0 0 0 0 0.0126552642735562 0.00112242263701974 0 0 0 0 0.00232688011913626 0.00234022138494302 0 0.00118691544414376 0 0.00347548048517708 0.00628759457590175 0 0.00511810016122015 0.00326701297004149 0 0 0.00357176873987999 0.00280556062115112 0 0.00175036320036408 0.00544870048493434 0.00518215266621755 0.00578368999421631 0.0033907500339075 0.00155012323479717 0.00214668283834405 0.00710459383037072 0.00116206103144537 0.00324533078033979 0 0.0029194523107465 0.00445328503993112 0.00829451041652267 0 0 0.00147431739104794 0.00155634756353789 0.00118462358585559 0.00304265806608653 0.00169405387091309 0
"conocen" 0 0.00324838798746122 0 0 0.0053475935828877 0 0 0.00788187693762808 0.00253105285471124 0.00897938109615795 0.00327739905610907 0.00679024920214572 0.00194450385984016 0.00391957041508251 0.00232688011913626 0 0.00346080636788372 0.00237383088828752 0 0.00347548048517708 0.00209586485863392 0.00791844006730674 0.00255905008061008 0 0 0.00793902826294062 0.00476235831983998 0 0 0 0 0 0.00433776749566223 0.002260500022605 0.00310024646959433 0.00107334141917202 0.00852551259644486 0.00116206103144537 0 0.0048458220937182 0 0 0.00691209201376889 0.00919339454601869 0 0 0.00155634756353789 0 0.00304265806608653 0 0.00658501251152377
"conservaba" 0 0.00812096996865306 0.00479271507308891 0.00446408642471318 0.0106951871657754 0.00517732332384157 0.00414800066368011 0.00525458462508539 0.00569486892310029 0.00224484527403949 0 0 0 0 0.00232688011913626 0.00234022138494302 0.00173040318394186 0.00356074633243128 0 0 0.00419172971726783 0 0.00255905008061008 0 0.0116536534203473 0.00793902826294062 0.00238117915991999 0 0.00145515926718179 0.0070014528014563 0.00544870048493434 0.00518215266621755 0.00144592249855408 0 0.009300739408783 0.00107334141917202 0 0.00232412206289074 0 0 0.00437917846611976 0.00148442834664371 0.00276483680550755 0.00229834863650467 0.00136952532252321 0.00294863478209589 0.00466904269061367 0.00118462358585559 0 0 0
"consideración" 0.00523669878508588 0 0 0 0 0 0 0.00525458462508539 0.00316381606838905 0.00448969054807897 0.00327739905610907 0 0 0 0.00465376023827252 0.00234022138494302 0.00346080636788372 0.00118691544414376 0.00247886765325599 0 0.00209586485863392 0 0 0 0.00388455114011576 0 0.00476235831983998 0.00420834093172668 0.0101861148702726 0.00350072640072815 0 0 0.00289184499710815 0.0011302500113025 0.00155012323479717 0.00322002425751607 0.00284183753214829 0.00581030515722686 0.00324533078033979 0.0016152740312394 0.00145972615537325 0.00296885669328742 0.00138241840275378 0.00459669727300934 0.00273905064504643 0.00147431739104794 0 0.00236924717171119 0.00304265806608653 0.00338810774182619 0.0131700250230475
